Date,Open,High,Low,Close,Adj Close,Volume
2019-06-13 00:00:00,,,,,,
2019-06-14 00:00:00,,,,,,
2019-06-17 00:00:00,1124.04,1127.58,1119.13,1124.36,1124.36,213500.00
2019-06-18 00:00:00,1128.55,1135.23,1123.87,1126.00,1126.00,279500.00
2019-06-19 00:00:00,1124.13,1132.98,1105.72,1122.65,1122.65,276500.00
2019-06-20 00:00:00,1124.98,1135.39,1113.40,1128.20,1128.20,219200.00
2019-06-21 00:00:00,1125.98,1125.98,1110.26,1118.47,1118.47,267400.00
2019-06-24 00:00:00,1121.99,1121.99,1103.21,1110.95,1110.95,220300.00
2019-06-25 00:00:00,1109.18,1109.40,1096.36,1097.83,1097.83,261800.00
2019-06-26 00:00:00,1096.10,1099.81,1079.01,1086.60,1086.60,244300.00
2019-06-27 00:00:00,1090.67,1092.50,1077.36,1084.08,1084.08,204700.00
2019-06-28 00:00:00,1094.93,1102.29,1085.23,1099.47,1099.47,360700.00
2019-07-01 00:00:00,1109.00,1116.83,1091.82,1098.79,1098.79,200900.00
2019-07-02 00:00:00,1102.79,1117.41,1100.14,1115.48,1115.48,175300.00
2019-07-03 00:00:00,1119.71,1135.34,1116.66,1130.38,1130.38,107500.00
2019-07-04 00:00:00,,,,,,
2019-07-05 00:00:00,1129.65,1136.05,1124.06,1130.31,1130.31,129800.00
2019-07-08 00:00:00,1131.79,1145.51,1129.58,1144.22,1144.22,163500.00
2019-07-09 00:00:00,1143.38,1155.07,1139.85,1143.09,1143.09,181000.00
2019-07-10 00:00:00,1147.12,1152.90,1139.73,1148.47,1148.47,155700.00
2019-07-11 00:00:00,1148.97,1154.61,1144.29,1148.91,1148.91,190500.00
2019-07-12 00:00:00,1147.18,1166.90,1147.18,1164.71,1164.71,142800.00
2019-07-15 00:00:00,1169.33,1179.91,1163.72,1178.38,1178.38,179700.00
2019-07-16 00:00:00,1179.61,1186.60,1169.67,1180.00,1180.00,201500.00
2019-07-17 00:00:00,1182.62,1182.62,1158.55,1160.00,1160.00,221100.00
2019-07-18 00:00:00,1152.00,1163.13,1123.14,1162.85,1162.85,319500.00
2019-07-19 00:00:00,1166.27,1181.02,1161.73,1172.25,1172.25,205700.00
2019-07-22 00:00:00,1172.48,1179.30,1166.13,1175.16,1175.16,177400.00
2019-07-23 00:00:00,1175.29,1176.40,1157.03,1171.31,1171.31,180100.00
2019-07-24 00:00:00,1171.30,1175.09,1162.34,1172.94,1172.94,162400.00
2019-07-25 00:00:00,1167.44,1171.91,1142.11,1146.21,1146.21,311700.00
2019-07-26 00:00:00,1146.00,1149.91,1142.49,1146.18,1146.18,233900.00
2019-07-29 00:00:00,1143.14,1150.98,1139.72,1148.82,1148.82,191900.00
